id,name,district,year,layer,funder,program,type,amount,amount_unit,source,source_url,as_of
c9859,에이치디현대로보틱스(주),,2026,국비,산업통상자원부,[IRIS 사업] 조선소중대형블록지능형핸들링및취부/용접기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8083,에이이티피,,2026,국비,중소벤처기업부,신진연구인력채용지원(참여기업접수용),R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c2903,에스팩주식회사,,2026,국비,산업통상자원부,[IRIS 사업] 그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8748,에스제이에프(주),,2026,국비,중소벤처기업부,주력산업 생태계 구축,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c5464,에스제이앤텍,,2026,국비,중소벤처기업부,지역기업 역량강화,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
x2514,에스엠에스주식회사,,2026,국비,산업통상자원부,[IRIS 사업] 글로벌우수기업연구소육성(GATC),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,에스엘주식회사,,2026,국비,산업통상자원부,[IRIS 사업] 자동차핵심부품용탄소배출저감특화철강판재기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,에스엘주식회사,,2026,국비,산업통상자원부,[IRIS 사업] 그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,에스앤씨 주식회사,,2026,국비,중소벤처기업부,지역기업 역량강화,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c8744,아주산업 주식회사,,2026,국비,산업통상자원부,[IRIS 사업] AI응용제품신속상용화지원사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7909,아이아 주식회사,,2026,국비,산업통상자원부,[IRIS 사업] 나노소재기반핵심전략산업열관리기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2288,씨제이대한통운(주),,2026,국비,산업통상자원부,[IRIS 사업] AI응용제품신속상용화지원사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10477,씨오알엔,,2026,국비,산업통상자원부,[IRIS 사업] 글로벌탄소규제대응수요연계형기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6622,씨맥스 주식회사,,2026,국비,산업통상자원부,[IRIS 사업] 제조암묵지기반AI모델개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4884,썬테크,,2026,국비,중소벤처기업부,기술사업화 패키지 사업,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c6266,신흥정공(주),,2026,국비,중소벤처기업부,지역기업 역량강화,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c10700,신한테크(주),,2026,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2263,수텍스(주),,2026,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4764,셀러스,,2026,국비,중소벤처기업부,지역기업 역량강화,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
x3959,성원,,2026,국비,산업통상자원부,[IRIS 사업] 제조암묵지기반AI모델개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3959,성원,,2026,국비,산업통상자원부,[IRIS 사업] AI응용제품신속상용화지원사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7698,서창전기통신(주),,2026,국비,중소벤처기업부,주력산업 생태계 구축,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c0749,삼환염공(주),,2026,국비,산업통상자원부,[IRIS 사업] 제조암묵지기반AI모델개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1351,삼일방(주),,2026,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0744,삼성염직(주),,2026,국비,산업통상자원부,[IRIS 사업] 기후위기형복합재난대응기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,삼보모터스(주),,2026,국비,산업통상자원부,[IRIS 사업] 스마트카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,삼보모터스(주),,2026,국비,산업통상자원부,[IRIS 사업] 그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,삼기,,2026,국비,산업통상자원부,[IRIS 사업] 그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3329,산시스템 주식회사,,2026,국비,중소벤처기업부,지역기업 역량강화,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 항바이러스국제인증체계수립을위한기반구축,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 탄소제로섬유패션산업생태계전환을위한핵심기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 첨단나노소재산업안전성평가기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 제품안전기준개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 제품안전관리체계기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 유망시험서비스개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,사단법인 KOTITI시험연구원,,2026,국비,산업통상자원부,[IRIS 사업] 국가전략기준물질개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,비젼디지텍,,2026,국비,산업통상자원부,[IRIS 사업] 그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,비엔비테크,,2026,국비,중소벤처기업부,지역기업 역량강화,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c8310,벤텍스(주),,2026,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3594,범호아이티(주),,2026,국비,산업통상자원부,[IRIS 사업] 제조암묵지기반AI모델개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3594,범호아이티(주),,2026,국비,소방청,[IRIS 사업] 소방현장인명피해예방및저감기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3840,바이오링크 주식회사,,2026,국비,중소벤처기업부,신진연구인력채용지원(참여기업접수용),R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
x3840,바이오링크 주식회사,,2026,국비,중소벤처기업부,기술사업화 패키지 사업,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
,모비루스,,2026,국비,중소벤처기업부,신진연구인력채용지원(참여기업접수용),R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
c10371,리텍 주식회사,,2026,국비,중소벤처기업부,고경력연구인력채용지원(참여기업접수용),R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
,디케이 주식회사,,2026,국비,산업통상자원부,[IRIS 사업] 제조암묵지기반AI모델개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,디에이치지,,2026,국비,산업통상자원부,[IRIS 사업] 그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2651,동호로보틱스,,2026,국비,산업통상자원부,[IRIS 사업] 제조암묵지기반AI모델개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4761,동재공업주식회사,,2026,국비,중소벤처기업부,주력산업 생태계 구축,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
,동일산업주식회사,,2026,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10521,동문이엔티(주),,2026,국비,중소벤처기업부,신진연구인력채용지원(참여기업접수용),R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
,대구테크노파크,,2026,국비,산업통상자원부,[IRIS 사업] 신산업대응차세대공통·핵심뿌리기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구테크노파크,,2026,국비,산업통상자원부,[IRIS 사업] 산업기술분야,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구기계부품연구원,,2026,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구기계부품연구원,,2026,국비,산업통상자원부,[IRIS 사업] 제조AI데이터벨류체인구축,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구기계부품연구원,,2026,국비,산업통상자원부,[IRIS 사업] 자동차핵심부품용탄소배출저감특화철강판재기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구기계부품연구원,,2026,국비,산업통상자원부,[IRIS 사업] 스마트카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구기계부품연구원,,2026,국비,산업통상자원부,[IRIS 사업] 수요맞춤형산업별배터리소재및셀기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구기계부품연구원,,2026,국비,산업통상자원부,[IRIS 사업] 뿌리산업혁신공정장비개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구기계부품연구원,,2026,국비,산업통상자원부,[IRIS 사업] 그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,다온 주식회사,,2026,국비,중소벤처기업부,지역기업 역량강화,R&D,,,중소벤처기업부 중소기업기술개발과제정보(공공데이터포털),https://www.data.go.kr/data/3044610/fileData.do,20260831
